Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
"Alarm&Call.KensoKitBoxMatchingNG_Time","R00154",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KensoPause_Time","R00118",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KensoWaitingKitBox_Time","R00153",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KensoWaitingKitBoxToReturn_Time","R00156",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KitBoxMatching_NG","R00085.06",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.LINE_IN_PHS_Communicationt_Error","R00071.11",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.LINE_IN_RFID_Error","R00070.15",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.LINE_OUT_PHS_Communicationt_Error","R00071.13",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.LINE_OUT_RFID_Error","R00071.01",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.Linein1Error","R00085.10",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.LineOut1Backup","R00085.09",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.Main_Panel_Estop","R00051.00",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.Main_Panel_EstopC","R00072.00",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.MI_PalletPush_Movement_Error","R00057.00",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.MI_PushhAnd_Movement_Error","R00057.01",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.MI1_Lift_Movement_Error","R00057.02",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.MI1_Motor_Overload","R00053.05",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.MI2_Motor_Driver_Error","R00053.01",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.MI3_Motor_Driver_Error","R00053.02",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.MI4_CodeReading_timeover","R00058.08",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.MI4_Lift_Movement_Error","R00057.03",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.MI4_Motor_Overload","R00053.06",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.MI5_Motor_Driver_Error","R00053.03",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.MI6_Motor_Driver_Error","R00053.04",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.MIAGV_Pusher_Movement_Error","R00057.04",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.Minipallet_In_Estop","R00051.09",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.Minipallet_Out_Estop","R00051.08",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.MO_Hand_Vaccum_Error","R00056.04",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.MO_HandLift_Movement_Error","R00056.02",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.MO_HandSlide_Movement_Error","R00056.03",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.MO_Minipallet_Has_Fallen","R00057.10",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.MO1_Motor_Driver_Error","R00052.08",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.MO2_Motor_Driver_Error","R00052.09",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.MO3_Lift_Movement_Error","R00056.05",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.MO3_Motor_OverLoad","R00052.15",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.MO4_Motor_Driver_Error","R00052.10",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.MO5_Motor_Driver_Error","R00052.11",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.MO6_Motor_Driver_Error","R00052.12",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.MO7_Motor_Driver_Error","R00052.13",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.MO8_Motor_Driver_Error","R00052.14",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.MO9_Lift_Movement_Error","R00056.06",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.MO9_Motor_OverLoad","R00053.00",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.N2ChargeOverrun","R00057.11",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.PalletDirectionWrong_Time","R00151",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.Primary_Air_Down","R00059.00",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.Primary_Air_DownB","R00071.08",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.Primary_Air_DownC","R00080.14",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.Recipe_Writing_PHS_Response","R00059.01",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.SI1_Stopper_Movement_Error","R00079.06",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.SI10_Estop","R00072.14",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.SI10_Lift_Movement_Error","R00079.14",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.SI10_Motor_Drive_Error","R00076.01",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.SI2_Motor_Drive_Error","R00075.01",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.SI2_Push_Movement_Error","R00079.08",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.SI2_Slant_Movement_Error","R00079.07",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.SI3_Motor_Drive_Error","R00075.02",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.SI4_Codereading_Timeover","R00080.05",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.SI4_Stopper_Movement_Error","R00079.09",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.SI5_Motor_Drive_Error","R00075.03",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.SI5_push_Movement_Error","R00079.11",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.SI5_Slant_Movement_Error","R00079.10",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.SI6_Motor_Drive_Error","R00075.13",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.SI7_Lift_Movement_Error","R00079.13",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.SI7_Motor_OverLoad","R00075.14",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.SI8_Codereading_Timeover","R00080.06",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.SI8_Estop","R00072.13",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.SI8_Lift_Movement_Error","R00079.12",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.SI8_Motor_Drive_Error","R00075.15",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.SI9_Motor_Drive_Error","R00076.00",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.SO1_Motor_Drive_Error","R00076.02",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.SO2_Motor_Drive_Error","R00076.03",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.SO3_Lift_Movement_Error","R00079.15",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.SO3_Motor_Overload","R00076.04",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.SO4_Motor_Drive_Error","R00076.05",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.SO5_Motor_Drive_Error","R00076.06",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.SO5_Push_Movement_Error","R00080.00",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.SO6_Motor_Drive_Error","R00076.07",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.Three_Phase_Error","R00058.14",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.Three_Phase_ErrorB","R00071.06",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.Three_Phase_errorC","R00080.12",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_3stToB3-2","R00066.08",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_B1-3To1st","R00065.06",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_B3-1To1st","R00066.02",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_B3-1To2st","R00066.03",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_B3-2To3st","R00066.06",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_B3-2To4st","R00066.07",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_From1stToB1-3","R00065.08",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_From1stToB3-1","R00066.04",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_From1stToB4-2","R00067.00",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_From2stToB1-3","R00065.09",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_From2stToB3-1","R00066.05",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_From2stToB4-2","R00067.01",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_From3stToB2-1","R00065.12",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_From3stToB4-3","R00067.04",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_From4stToB2-1","R00065.13",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_From4stToB3-2","R00066.09",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_From5stoB2-2","R00066.00",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_From5stToB3-3","R00066.12",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_From6stoB2-2","R00066.01",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_From6stToB3-3","R00066.13",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromA1ToA2-1","R00053.14",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromA2-1ToA2-2","R00053.15",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromA2-2ToA2-3","R00054.00",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromA2-3ToA2-4","R00054.01",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_fromA2D-1ToA1","R00054.08",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_fromA2D-2ToA2D-1","R00054.07",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_fromA2D-3ToA2D-2","R00054.06",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromA3DToA2D-3","R00054.05",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromA4DToA3D","R00054.04",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromA4ToB1-1","R00064.08",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_fromAGVToMI1","R00055.05",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromB1-1ToB1-2","R00064.09",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromB1-2ToB1-3","R00064.10",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromB1-3To2st","R00065.07",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromB1-3ToB2-1","R00064.11",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromB1DToA4D","R00054.03",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromB2-1To3st","R00065.10",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromB2-1To4st","R00065.11",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromB2-1ToB2-2","R00064.12",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromB2-2To5st","R00065.14",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromB2-2To6st","R00065.15",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromB2-2ToB2-3","R00064.13",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromB2-3ToB3-1","R00064.14",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromB2DToB1D","R00067.13",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromB3-1ToB3-2","R00064.15",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromB3-2ToB3-3","R00065.00",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromB3-3To5st","R00066.10",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromB3-3To6st","R00066.11",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromB3-3ToB4-1","R00065.01",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromB3DToB2D","R00067.12",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromB4-1ToB4-2","R00065.02",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromB4-2To1st","R00066.14",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromB4-2To2st","R00066.15",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromB4-2ToB4-3","R00065.03",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromB4-3To3st","R00067.02",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromB4-3ToC1-1","R00065.04",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromB4-3ToC1-1C","R00076.08",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromB4-3ToNGst","R00067.03",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromB4DToB3D","R00067.11",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromC10DToC9D","R00077.04",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromC10ToC11-1","R00076.13",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromC11-1ToC11-2","R00076.14",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromC11-2ToD1-1","R00076.15",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromC11-2ToSO1","R00078.07",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromC11DToC10D","R00077.03",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromC1-1ToC1-2","R00076.09",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromC1-2ToC1-3","R00076.10",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromC1-3ToC1-4","R00076.11",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromC1-3ToSI7","R00078.03",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromC1-4ToC2","R00076.12",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromC1DToB4D","R00067.10",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromC2DToC1D","R00077.12",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromC3DToC2D","R00077.11",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromC4DToC3D","R00077.10",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromC5DToC4D","R00077.09",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromC6DToC5D","R00077.08",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromC7DToC6D","R00077.07",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromC8DToC7D","R00077.06",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromC9DToC8D","R00077.05",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromD1DToC11D","R00077.02",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromMI2ToMI3","R00055.06",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromMI3ToMI4","R00055.07",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromMI5ToMI6","R00055.08",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromMI6ToA2-3","R00055.09",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_fromMO1-1ToMO1-2","R00054.11",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_fromMO1-2ToMO2","R00054.12",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_fromMO3ToMO4","R00054.13",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_fromMO4ToMO5","R00054.14",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_fromMO5ToMO6","R00054.15",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_fromMO6ToMO7","R00055.00",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_fromMO7ToMO8","R00055.01",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_fromMO9ToAGV","R00055.02",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromReToB1-2","R00065.05",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromSI1ToSI2","R00077.13",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromSI2ToSI3","R00077.14",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromSI3ToSI4","R00077.15",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromSI4ToSI5","R00078.00",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromSI5ToSI6","R00078.01",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromSI6ToC1-3","R00078.02",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromSI7ToC1-3","R00078.06",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromSI8ToSI9","R00078.05",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromSI9ToSI10","R00078.04",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromSO1ToSO2","R00078.08",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromSO3ToSO4","R00078.09",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromSO4ToSO5","R00078.10",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromSO5ToSO6","R00078.11",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.TransferError_FromSO6ToSO7","R00078.12",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.Waiting_MiniPallet_AGV","R00085.01",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.Waiting_Pallet","R00085.00",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.Waiting_Parts_Kitbox","R00085.05",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.Waiting_Parts_Kitbox_Return","R00085.08",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.X810","X0810",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.X812","X0812",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.X814","X0814",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.X960","X0960",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.X962","X0962",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.X970","X0970",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.X980","X0980",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.X990","X0990",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.X9A0","X09A0",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.XA60","X0A60",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.XA70","X0A70",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.XA80","X0A80",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.XA90","X0A90",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.XAA0","X0AA0",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.XAB0","X0AB0",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.ZR50_F","R00050.15",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.ZR70_F","R00070.15",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.ZR79_8","R00079.08",Boolean,1,R/W,100,,,,,,,,,,"",
"CV01_RFIDRecipeWriting.PalletNo","RSH00481.008",String,1,R/W,100,,,,,,,,,,"",
"CV01_RFIDRecipeWriting.PHS_ACK","R00403",Short,1,R/W,100,,,,,,,,,,"",
"CV01_RFIDRecipeWriting.PHS_OK","R00404",Short,1,R/W,100,,,,,,,,,,"",
"CV01_RFIDRecipeWriting.PLC_Pallet_Arrival_OK","R00401",Short,1,R/W,100,,,,,,,,,,"",
"CV01_RFIDRecipeWriting.PLC_WRITE_OK","R00400",Short,1,R/W,100,,,,,,,,,,"",
"CV01_RFIDRecipeWriting.UseCounter","RSH00485.008",String,1,R/W,100,,,,,,,,,,"",
"CV01_RFIDRecipeWriting.X1_CHUNK","RSH00630.128",String,1,R/W,100,,,,,,,,,,"",
"CV01_RFIDRecipeWriting.X2_CHUNK","RSH00694.128",String,1,R/W,100,,,,,,,,,,"",
"CV01_RFIDRecipeWriting.X3_CHUNK","RSH00758.128",String,1,R/W,100,,,,,,,,,,"",
"CV01_RFIDRecipeWriting.X4_CHUNK","RSH00822.128",String,1,R/W,100,,,,,,,,,,"",
"CV01_RFIDRecipeWriting.X5_CHUNK","RSH00886.128",String,1,R/W,100,,,,,,,,,,"",
"CV01_RFIDRecipeWriting.X6_CHUNK","RSH00950.128",String,1,R/W,100,,,,,,,,,,"",
"CV01_RFIDRecipeWriting.X7_CHUNK","RSH01014.128",String,1,R/W,100,,,,,,,,,,"",
"CV01_RFIDRecipeWriting.X8_CHUNK","RSH01078.128",String,1,R/W,100,,,,,,,,,,"",
"CV02_MatchingMiniPallet.6PM_MachineFinishTime","R01317",Word,1,R/W,100,,,,,,,,,,"",
"CV02_MatchingMiniPallet.6PM_MachineStartTime","R01299",Word,1,R/W,100,,,,,,,,,,"",
"CV02_MatchingMiniPallet.6PM_OpeartionFinishTime","R01311",Word,1,R/W,100,,,,,,,,,,"",
"CV02_MatchingMiniPallet.6PM_OpeartionStartTime","R01305",Word,1,R/W,100,,,,,,,,,,"",
"CV02_MatchingMiniPallet.6PM_WorkPieceArrivalTime","R01293",Word,1,R/W,100,,,,,,,,,,"",
"CV02_MatchingMiniPallet.6PM_WorkPieceReleaseTime","R01323",Word,1,R/W,100,,,,,,,,,,"",
"CV02_MatchingMiniPallet.Confirm","R01202",Short,1,R/W,100,,,,,,,,,,"",
"CV02_MatchingMiniPallet.message","RSH01206.030",String,1,R/W,100,,,,,,,,,,"",
"CV02_MatchingMiniPallet.PHS_OK","R01204",Short,1,R/W,100,,,,,,,,,,"",
"CV02_MatchingMiniPallet.RequestToPHS","R01201",Short,1,R/W,100,,,,,,,,,,"",
"CV02_MatchingMiniPallet.returnCode","R01205",Short,1,R/W,100,,,,,,,,,,"",
"CV02_MatchingMiniPallet.ScannedData_ModelName","RSH01329.010",String,1,R/W,100,,,,,,,,,,"",
"CV02_MatchingMiniPallet.ScannedData_PartBarcode","RSH01329.034",String,1,R/W,100,,,,,,,,,,"",
"CV02_MatchingMiniPallet.ScannedData_Revision","RSH01339.002",String,1,R/W,100,,,,,,,,,,"",
"CV02_MatchingMiniPallet.ScannedData_SerialNo","RSH01337.010",String,1,R/W,100,,,,,,,,,,"",
"CV02_MatchingMiniPallet.TestResult_CycleTime","R01348",Word,1,R/W,100,,,,,,,,,,"",
"CV02_MatchingMiniPallet.TestResult_NGCode","RSH01345.004",String,1,R/W,100,,,,,,,,,,"",
"CV02_MatchingMiniPallet.TestResult_ProcessingResult","RSH01345.002",String,1,R/W,100,,,,,,,,,,"",
"CV02_MatchingMiniPallet.UnitInfo_CallSign","RSH01255.002",String,1,R/W,100,,,,,,,,,,"",
"CV02_MatchingMiniPallet.UnitInfo_EQPTID","R01288",Word,1,R/W,100,,,,,,,,,,"",
"CV02_MatchingMiniPallet.UnitInfo_LineCode","RSH01285.006",String,1,R/W,100,,,,,,,,,,"",
"CV02_MatchingMiniPallet.UnitInfo_ModelName","RSH01257.010",String,1,R/W,100,,,,,,,,,,"",
"CV02_MatchingMiniPallet.UnitInfo_OperatorCode","RSH01289.008",String,1,R/W,100,,,,,,,,,,"",
"CV02_MatchingMiniPallet.UnitInfo_PalletNo","RSH01281.008",String,1,R/W,100,,,,,,,,,,"",
"CV02_MatchingMiniPallet.UnitInfo_Revision","RSH01267.002",String,1,R/W,100,,,,,,,,,,"",
"CV02_MatchingMiniPallet.UnitInfo_SerialNo","RSH01276.010",String,1,R/W,100,,,,,,,,,,"",
"CV02_MatchingMiniPallet.UnitInfo_WO","RSH01268.008",String,1,R/W,100,,,,,,,,,,"",
"CV03_Judge1.6PM_MachineFinishTime","R01617",Word,1,R/W,100,,,,,,,,,,"",
"CV03_Judge1.6PM_MachineStartTime","R01599",Word,1,R/W,100,,,,,,,,,,"",
"CV03_Judge1.6PM_OpeartionFinishTime","R01611",Word,1,R/W,100,,,,,,,,,,"",
"CV03_Judge1.6PM_OpeartionStartTime","R01605",Word,1,R/W,100,,,,,,,,,,"",
"CV03_Judge1.6PM_WorkPieceArrivalTime","R01593",Word,1,R/W,100,,,,,,,,,,"",
"CV03_Judge1.6PM_WorkPieceReleaseTime","R01623",Word,1,R/W,100,,,,,,,,,,"",
"CV03_Judge1.message","RSH01506.030",String,1,R/W,100,,,,,,,,,,"",
"CV03_Judge1.MPLC_WRITE_OK","R01502",Short,1,R/W,100,,,,,,,,,,"",
